Coefficients,Instruments
11.599236,
22.690601,
163.93329,9;8;7
161.5586,9;8;7
160.11086,9;8;7
158.89278,9;8;7
158.64902,9;8;7
163.85464,9;8
171.72021,9;8
177.9723,9;8
181.2021,9;8
180.93558,9;8
177.92865,9;8
174.13507,9;8
169.7521,9;8
164.48517,9;8
159.93294,9;8
155.66628,9;8
150.6693,9;8
144.18094,9;8
139.27464,9;8
137.52838,9;8
136.56912,9;8
135.24875,9;8
137.59634,9;8
144.71017,9;8
156.57837,9;8
170.6709,9;8
181.6763,9;8
185.7529,9;8;7
185.3018,8;9;7
183.60016,8;9;7
181.95653,8;9;7
180.05032,8;9;7
178.55586,8;9;7
178.23683,8;9;7
177.51071,8;9;7
176.16367,8;9;7
174.71692,8;9;7
172.29764,8;9;7
169.61307,8;9;7
167.44203,8;9;7
167.2098,8;9;7
167.85117,8;9;7
167.59836,8;9;7
165.95386,8;9;7
164.62698,8;9;7
165.35843,8;9;7
169.50607,8;9;7
174.61874,8;9;7
177.30385,8;9;7
178.32349,8;9;7
177.49838,8;9;7
176.31158,8;9;7
176.07199,8;9;7
175.64592,8;9;7
174.00522,8;9;7
171.44626,8;9;7
168.01244,8;9;7
164.38565,8;9;7
160.77676,8;9;7
156.23343,8;9;7
152.70734,8;9;7
151.88919,8;9;7
152.57457,8;9;7
155.21266,8;9;7
162.54541,8;9;7
170.24908,8;9;7
178.03973,8;9;7
181.9382,8;9;7
181.05827,8;9;7
177.71622,8;9;7
174.05171,8;9;7
170.85838,8;9;7
168.00955,8;9;7
165.61302,8;9;7
163.74808,8;9;7
164.41261,8;9;7
166.30814,8;9;7
167.97726,8;9;7
168.4042,8;9;7
167.26831,8;9;7
164.09451,8;9;7
161.90717,8;9;7
161.03009,8;9;7
159.89587,8;9;7
160.7435,8;9;7
164.6533,8;9;7
168.16428,8;9;7
170.18073,8;9;7
170.04984,8;9;7
168.48178,8;9;7
167.2337,8;9;7
165.49255,8;9;7
161.42282,8;9;7
155.66759,8;9;7
152.85461,8;9;7
152.55655,8;9;7
153.72635,8;9;7
155.49048,8;9;7
155.17685,8;9;7
153.05266,8;9;7
150.07986,8;9;7
147.94371,8;9;7
146.66776,8;9;7
145.99182,8;9;7
147.25479,8;9;7
152.40056,8;9;7
159.75351,8;9;7
166.36813,8;9;7
169.76593,8;9;7
171.03947,8;9;7
171.24127,8;9;7
169.96417,8;9;7
167.94832,8;9;7
165.22487,8;9;7
163.27527,8;9;7
161.2609,8;9;7
157.55246,9;8;7
152.29538,9;8;7
147.52953,9;8;7
145.02052,9;8;7
145.48102,9;8;7
148.0081,9;8;7
148.76355,9;8
147.42958,9;8
148.79022,9;8
153.68768,9;8
158.46689,9;8
160.53009,9;8
160.92491,9;8
160.84473,9;8
161.10983,9;8
160.91565,9;8
159.4568,9;8
155.98389,9;8
150.40796,9;8
145.0455,9;8
141.90756,9;8
140.26855,9;8;7
138.38297,9;8;7
135.77792,9;8;7
134.19131,9;8;7
134.56134,9;8;7
136.03265,9;8;7
141.31273,9;8;7
150.31467,9;8;7
161.04779,9;8;7
168.81242,9;8;7
172.08124,9;8;7
171.53024,9;8;7
168.97375,9;8;7
167.52039,9;8;7
166.69888,9;8;7
165.17197,9;8;7
163.87404,9;8;7
162.40979,9;8;7
161.50082,9;8;7
160.90579,9;8;7
160.13826,9;8
160.34875,9;8
160.65784,9;8
159.65645,9;8
160.169,9;8
164.23145,9;8
170.43253,9;8
175.28368,9;8
177.31395,9;8
178.24347,9;8
178.22537,9;8
177.01205,9;8
175.17863,9;8
172.98859,9;8
170.49329,9;8
166.92009,9;8
163.63293,9;8
159.6453,9;8
156.32245,8
154.43454,8
153.7236,8
154.59842,8
155.00784,8
155.00037,8
155.83371,8
156.40596,
157.18954,
158.54707,8;9;7
160.27484,8;9;7
160.97177,8;9;7
161.08688,8;9;7
162.27367,8;9;7
164.68576,8;9;7
167.08078,8;9;7
167.8865,8;9;7
166.57819,8;9;7
163.10713,8;9;7
160.53674,8;9;7
160.94868,8;9;7
162.363,8;9;7
162.89957,8;9;7
162.84647,8;9;7
163.10104,8;9;7
162.39262,8;9;7
160.74149,8;9;7
160.13345,8;9;7
160.91833,8;9;7
163.15396,8;9;7
165.05869,8;9;7
166.70381,8;9;7
168.49554,8;9;7
170.10637,8;9;7
170.39383,8;9;7
170.95358,8;9;7
171.73042,8;9;7
171.89386,8;9;7
171.11682,8;9;7
169.106,8;9;7
165.88876,8;9;7
162.76645,8;9;7
160.14066,8;9;7
158.00815,8;9;7
156.55617,8;9;7
155.08676,8;9;7
152.12555,8;9;7
148.57791,8;9;7
146.15958,8;9;7
144.01854,
141.37723,
138.30655,
135.63045,
133.78563,
130.76459,
127.56738,
125.170685,
121.9776,
118.633675,
115.60188,
113.17956,
110.96574,
108.539154,
105.958015,
104.22455,
103.564545,
102.91139,
103.00549,
102.37323,
100.82327,
98.58874,
95.580345,
91.09375,
85.00729,
79.82248,
77.98174,
78.15341,
79.083405,
80.06445,
82.52626,
84.28172,
84.48419,
82.59719,
80.085495,
78.17578,
77.4169,
86.48583,
98.11954,
108.42657,
114.46924,7
115.45068,7
112.77488,7
109.94644,7
108.98091,7
109.35712,7
109.570694,7
109.40369,7
108.8649,7
108.27408,7
107.39039,7
105.40587,7
105.260315,7
107.50838,7
109.4336,7
112.51712,7
118.70409,7
126.16905,7
131.39761,7
137.6275,
143.0221,7
145.49304,7
144.15286,7
140.03745,7
134.56189,7
128.93791,7
124.729385,7
123.46063,7
123.3485,7
123.517525,7
122.96687,7
122.99811,7
123.70509,7
124.62547,7
126.10544,7
128.59386,7
131.49582,7
136.89218,7
144.66632,7
150.0349,7
151.2649,7
148.11197,7
141.34009,7
135.73802,7
132.55573,7
130.24252,7
129.84213,7
130.3262,7
129.73264,7
128.83646,7
128.49332,7
129.55023,7
135.68869,7
141.24414,7
144.22308,7
144.99545,7
146.17972,
148.32123,7
149.35529,7
148.49588,7
146.35068,7
143.96783,7
141.00342,7
137.97177,7
135.85832,7
136.68854,7
138.85097,7
139.21745,7
138.16194,7
137.5922,7
137.07019,7
137.75854,7
138.33057,7
138.81824,7
139.67572,7
143.55707,7
146.21906,
146.69055,
147.09839,8;7
147.89906,8;7
149.46104,8;7
154.35565,8;7
161.88516,8;7
169.37,8;7
174.21494,8;7
176.61163,8;7
178.14178,8;7
179.17523,8;7
180.47238,8;7
181.82692,8;7
182.49753,8;7
182.90848,8;7
183.25856,8;7
182.84152,8;7
181.64633,8;7
180.19142,8;7
179.08743,8;7
178.4339,8;7
177.65251,8;7
176.61298,8;7
175.04395,8;7
173.17758,8;7
171.29778,8;7
169.74734,8;7
168.87866,8;7
169.2961,8;7
169.88976,8;7
168.93623,8;7
166.65446,8;7
164.94495,8;7
164.52116,8;7
164.26166,8;7
163.52783,8
162.70508,8
162.58035,8
163.28412,8
165.93274,8
170.3559,8;7
174.04703,8;7
176.05554,8;7
177.17041,8;7
178.21048,8;7
179.1878,8;7
179.29617,8;7
179.2507,8;7
178.83348,8;7
179.18404,8;7
180.90408,8;7
182.38202,8;7
182.61288,8;7
181.83173,8;7
181.79636,8;7
182.53934,8;7
182.70035,8;7
182.25629,8;7
181.42532,8;7
180.25461,8;7
179.61061,8;7
179.63477,8;7
179.01636,8;7
177.46619,8;7
176.47832,8;7
176.5278,8;7
177.30064,8;7
178.83069,8;7
179.9028,8;7
179.9616,8;7
179.39867,8;7
179.09485,8;7
179.28882,8;7
180.54628,8;7
181.87895,8;7
182.41547,8;7
181.71805,8;7
180.46655,8;7
179.28325,8;7
178.94725,8;7
179.72812,8;7
180.31137,8;7
180.50699,8;7
180.41586,8;7
180.29463,8;7
179.70517,8;7
179.59085,8;7
180.58089,8;7
181.73941,8;7
182.30074,8;7
181.90982,8;7
181.34108,8;7
181.42035,8;7
181.5132,8;7
179.2804,8;7
176.63182,8;7
175.61583,8
176.99362,8;7
180.39227,8;7
184.33061,8;7
188.24814,8;7
190.59538,8;7
191.50049,8;7
190.59903,8;7
187.86275,8;7
186.00323,8;7
186.5058,8;7
187.22145,8;7
188.05902,8;7
189.44147,8;7
190.107,8;7
189.68277,8;7
187.94566,8;7
188.41249,8;7
191.59363,8;7
194.30536,8;7
195.29727,8;7
194.81303,8;7
194.03494,8;7
194.34616,8;7
194.61874,8;7
193.89215,8;7
192.09186,8;7
190.13002,8;7
188.74844,8;7
188.46637,8;7
188.04861,8;7
187.93509,8;7
188.80803,8;7
191.36234,8;7
195.08182,8;7
197.30843,8;7
196.81812,8;7
193.98846,8;7
190.53546,8
187.23648,8;7
185.53667,8;7
185.04984,8;7
184.64417,8;7
185.17487,8;7
185.46802,8;7
184.93912,8;7
184.43411,8;7
183.96971,8;7
183.7309,8;7
183.21628,8;7
182.6243,8;7
182.3642,8;7
181.19504,8;7
177.58029,8;7
171.57965,8;7
166.16002,8;7
166.25119,8
166.8057,8
166.25124,8;7
166.92668,8;7
169.32916,8;7
172.78107,8;7
175.01505,8;7
175.66614,8;7
175.8674,8;7
177.4364,8;7
179.26385,8;7
180.24773,8;7
180.09102,8;7
179.5191,8;7
178.65771,8;7
177.73735,8;7
177.3898,8;7
178.35309,8;7
179.83543,8;7
181.89355,8;7
183.39198,8;7
185.01926,8;7
187.2798,8;7
188.89891,8;7
188.85854,8;7
188.27817,8;7
187.74402,8;7
186.9678,8;7
186.50848,8;7
186.10866,8;7
184.71092,8;7
182.58562,8;7
181.92108,8;7
181.63786,8;7
181.95508,8;7
182.62503,8;7
182.46313,8;7
181.78989,8;7
180.97653,8;7
181.02817,8
182.77615,8
185.4097,8;7
187.10265,8;7
187.16621,8;7
186.5462,8;7
186.83282,8;7
187.84418,8;7
188.13937,8;7
187.66855,8;7
186.91983,8;7
186.30707,8;7
186.13615,8;7
186.35483,8;7
186.19014,8;7
185.71935,8;7
185.02588,8;7
184.19693,8;7
183.44205,8;7
183.72385,8;7
185.49619,8;7
187.54865,8;7
188.08534,8;7
187.61794,8;7
187.92041,8;7
188.65451,8;7
188.73026,8;7
187.72743,8;7
186.13281,8;7
185.55942,8;7
186.15105,8;7
186.96901,8;7
187.2174,8;7
186.82117,8;7
186.25519,8;7
185.78134,8;7
185.45831,8;7
185.3859,8;7
185.06454,8;7
184.95695,8;7
185.25844,8;7
185.58517,8;7
185.73532,8;7
186.3825,8;7
187.16632,8;7
186.85284,8;7
185.23772,8;7
183.54948,8;7
182.17117,8;7
179.93608,8;7
177.08078,8;7
175.01236,8;7
174.38702,8;7
173.99985,8;7
173.48413,8;7
173.52829,8;7
173.88026,8;7
173.85635,8;7
173.1885,8;7
171.79594,8;7
170.59808,8;7
169.69351,8;7
167.68283,8;7
164.9236,8;7
163.00363,8;7
161.77136,8;7
161.54262,8;7
161.16714,8;7
160.23404,8;7
160.08276,8;7
160.36641,8;7
160.28024,8;7
159.56285,8;7
158.78952,8;7
158.32996,8
158.03766,8
157.59023,8
156.75438,8
155.26735,8
154.26747,8
154.47858,8
154.95227,8
154.71634,8
153.73045,8;7
153.92023,8;7
156.5951,8;7
161.10706,8;7
164.8374,8;7
167.259,8;7
169.31293,8;7
172.06894,8;7
175.88449,8;7
178.57056,8;7
179.78392,8;7
180.24219,8;7
180.53497,8;7
180.62305,8;7
180.27747,8;7
180.5202,8;7
180.52248,8;7
179.85818,8;7
179.70303,8;7
180.31879,8;7
180.60735,8;7
180.92664,8;7
180.04327,8
177.67273,8;7
175.38817,7
175.25717,7
177.78275,7
180.58887,7
183.08382,7
184.8703,7
186.21213,7
186.522,7
185.92981,7
185.9154,7
186.19055,7
186.27997,7
185.77597,7
183.99738,7
181.5568,7
179.06131,7
177.19847,7
174.77637,7
170.39911,
165.66171,
163.52026,8;7
167.24748,8;7
173.92502,8;7
179.48589,8;7
183.16054,8;7
185.21167,8;7
185.26427,8;7
183.65341,8;7
180.76865,8;7
177.9719,8;7
176.17139,8;7
175.77199,8;7
175.77469,8;7
176.10576,8;7
176.59975,8;7
176.09497,8;7
175.23363,8;7
174.86765,8;7
175.36238,8;7
175.92113,8;7
176.25256,8;7
175.99248,8;7
175.7366,8;7
175.45538,8;7
175.38055,8;7
175.08301,8;7
175.27898,8;7
175.65343,8;7
175.85599,8;7
175.58386,8;7
174.646,8;7
173.88461,8;7
172.95724,8;7
171.52913,8;7
169.94826,8;7
169.14192,8;7
171.48044,8;7
174.6094,8;7
176.71082,8;7
177.69598,8;7
178.21768,8;7
178.7438,8;7
178.98254,8;7
179.13779,8;7
179.0953,8;7
178.59192,8;7
177.76837,8;7
176.67688,8;7
176.47394,8;7
177.25333,8;7
178.39667,8;7
178.9679,8;7
178.8569,8;7
178.57184,8;7
178.30707,8;7
178.64296,8;7
178.68057,8;7
178.38599,8;7
178.52206,8;7
179.0105,8;7
179.22021,8;7
178.85553,8;7
178.50122,8;7
179.45238,8;7
179.90991,8;7
179.89096,8;7
179.86856,8;7
179.62848,8;7
179.20142,8;7
178.25418,8;7
176.34128,8;7
174.25616,8;7
173.58142,8
173.57648,8;7
174.49113,8;7
175.41594,8;7
176.21176,8;7
178.4761,8;7
182.02768,8;7
185.04454,8;7
186.51752,8;7
186.17746,8;7
184.44705,8;7
183.80927,8;7
184.19733,8;7
183.82745,8;7
182.42957,8;7
181.01575,8;7
180.74707,8;7
181.61487,8;7
182.42755,8;7
182.15201,8;7
180.1601,8;7
177.81323,8;7
176.64487,8;7
176.9223,8;7
178.03961,8;7
179.97836,8;7
181.6507,8;7
182.41946,8;7
182.56741,8;7
182.58237,8;7
182.81644,8;7
184.01303,8;7
185.26335,8;7
185.76114,8;7
186.85767,8;7
187.4523,8;7
187.57394,8;7
187.0883,8;7
186.74234,8;7
186.66772,8;7
185.58286,8;7
184.1528,8;7
183.08453,8;7
181.47363,8;7
179.17209,8;7
178.42084,8;7
180.58923,8;7
182.79095,8;7
183.47342,8;7
183.62167,8;7
183.57404,8;7
183.0495,8;7
183.01358,8;7
184.2258,8;7
186.23077,8;7
188.53806,8;7
189.51938,8;7
188.71936,8;7
187.18803,8;7
184.47061,8;7
180.37852,8;7
179.40155,8;7
182.08357,8;7
184.87082,8;7
185.98328,8;7
184.8793,8;7
183.2372,8;7
182.4253,8;7
182.29718,8;7
182.81247,8;7
183.08478,8;7
181.75308,8;7
177.68481,8;7
171.06058,8;7
165.789,8
166.60489,8;7
170.49211,8;7
172.86562,8;7
173.36905,8;7
173.8728,8;7
176.44928,8;7
181.44919,8;7
186.1704,8;7
188.84671,8;7
189.78198,8;7
188.96455,8;7
188.05746,8;7
188.27481,8;7
187.3443,8;7
184.93198,8;7
183.3606,8;7
183.3761,8;7
184.43924,8;7
185.1453,8;7
185.633,8;7
185.90912,8;7
185.97641,8;7
186.56618,8;7
186.27512,8;7
184.56735,8;7
182.7273,8;7
182.3693,8;7
183.4273,8;7
184.39456,8;9;7
186.12286,8;9;7
186.5223,8;9;7
186.49863,8;9;7
186.72037,8;9;7
186.4235,8;9;7
185.72684,8;9;7
185.72339,8;9;7
185.2301,8;9;7
183.23169,8;9;7
180.35623,8;7
177.82382,8;7
175.75793,8;7
173.46783,8;7
171.67496,8;7
170.07901,8;7
169.16652,8;7
167.31094,8;7
162.71368,8
157.58008,8
158.40112,8;9;7
164.82193,8;9;7
173.07457,8;9;7
180.8841,8;9;7
186.74945,8;9;7
190.10114,8;9;7
191.44351,8;9;7
190.40546,8;9;7
187.21817,8;9;7
183.80743,8;7
181.42642,8;7
181.02095,8;7
181.7702,8;7
183.14737,8;7
184.03545,8;7
183.84836,8;7
183.01093,8;7
181.84201,8;9;7
181.06244,8;9;7
180.62299,8;9;7
180.96945,8;9;7
181.31308,8;9;7
181.2372,8;9;7
180.69756,8;9;7
179.28671,8;9;7
176.73569,8;7
174.43564,8;7
173.69641,8;7
173.14288,8;7
171.50076,8;7
168.5689,8;7
164.52283,8
159.31866,8
152.81607,8
145.3584,
137.63332,9;8
131.11362,9;8
125.60889,9;8
121.820465,9;8
120.67319,9;8
122.408226,9;8
126.7979,9;8
135.38336,9;8
145.0547,9;8
151.61575,9;8
156.15723,9;8
158.90793,9;8
160.3713,9;8
160.59354,9;8
159.51462,9;8
157.7067,9;8
156.63307,9;8
154.74034,9;8
151.21724,9;8
148.00616,9;8
146.44583,9;8
146.31003,9;8
146.91353,9;8;7
151.22766,8;9;7
157.12949,8;9;7
161.65967,8;9;7
164.4527,8;9;7
164.81812,8;9;7
162.66074,8;9;7
159.61972,8;9;7
156.09203,8;9;7
154.40024,8;9;7
153.60797,8;9;7
151.74272,8;9;7
150.17633,8;9
148.73798,8;9
146.66934,8;9
144.5257,8;9
141.64249,8;9
138.53348,8;9
136.45525,9
136.53128,9
136.7406,9
136.24844,9
135.08026,9
133.84964,9;7
134.39249,9;7
137.3834,9;7
139.60587,9;7
138.93942,9;7
137.4162,9;7
134.9206,9;7
131.9942,9;7
130.85857,9;7
131.40732,9;7
131.04034,9;7
128.13806,9;7
124.62529,9;7
122.38846,9
120.935616,9
119.254456,9
117.226776,9
118.47771,9
125.96376,9
137.48329,9;7
146.4912,9;7
150.46013,9;7
149.46388,9;7
145.11859,9;7
140.43997,9;7
136.52054,9;7
134.30252,9
132.59229,9
131.65797,9
132.34125,9
133.90845,9
135.41516,9
135.77896,9
134.77667,9
133.21,
132.24069,
132.73434,
134.01268,8;9;7
135.35205,8;9;7
137.74335,8;9;7
139.03214,8;9;7
139.09265,8;9;7
141.48611,8;9;7
146.89273,8;9;7
153.33618,8;9;7
157.24712,8;9;7
158.7813,8;9;7
158.0513,8;9;7
155.6228,8;9;7
154.78821,8;9;7
156.09534,8;9;7
158.68788,8;9;7
160.58246,8;9;7
160.45267,8;9;7
160.42421,8;9;7
162.5166,8;9;7
165.53526,8;9;7
167.71591,8;9;7
167.21553,8;9;7
163.7838,8;9;7
159.75491,8;9;7
158.40689,8;9;7
160.53354,8;9;7
162.50107,8;9;7
163.65991,8;9;7
162.82285,8;9;7
161.10297,8;9;7
160.91452,8;9;7
161.21625,8;9;7
161.77983,8;9;7
162.8215,8;9;7
162.15826,8;7
159.74655,8;7
156.80762,8
154.4471,8
152.52657,8;7
150.55243,8;7
148.87448,8;7
147.56847,8;7
150.08582,8;7
154.81975,8;7
158.95837,8;7
162.41977,8;7
164.29901,8;7
164.96039,8;7
164.3454,8;7
162.61902,8;7
160.46979,8;7
157.064,8;7
153.84161,8;7
153.3014,8;7
154.31644,8;7
154.66566,8;7
154.92128,8;7
156.11972,8;7
156.5966,8;7
157.27754,8;7
159.05608,8;7
160.52757,8;7
161.13501,8;7
161.48148,8;7
162.81589,8;7
163.64209,8;7
163.22205,8;7
161.39096,8;7
159.11691,8;7
158.06299,8;7
159.09657,8;7
161.39493,8;7
163.2913,8;7
164.34161,8;7
164.32442,8;7
163.86696,8;7
163.73872,8;7
163.61751,8;7
162.8729,8;7
160.76547,8;7
158.26492,8;7
157.05658,8;7
158.72974,8;7
162.46857,8;7
165.04095,8;7
165.9314,8;7
167.15056,8;7
168.72098,8;7
169.72093,8;7
168.53003,8;7
165.55557,8;7
164.32242,8;7
164.13675,8;7
162.46985,8;7
161.00266,8;7
159.96065,8;7
159.85594,8;7
159.21992,8;7
158.09625,8;7
156.72482,8;7
155.6675,8;7
155.34085,8;7
155.54915,8;7
156.24496,8;7
158.63159,8;7
162.60735,8;7
165.22194,8;7
164.66246,8;7
161.86127,8;7
158.72293,8;7
157.60788,8;7
158.16336,8;7
158.68549,8;7
157.58707,8;7
155.42038,8;7
153.25206,8
152.15628,8
153.0565,8
154.2311,8
154.74286,8
155.37064,8
155.3878,8
154.84012,8
154.05394,8
153.72392,8
155.31743,8;7
157.7191,8;7
158.92024,8;7
158.87961,8;7
160.45465,8;7
163.896,8;7
167.24454,8;7
169.44324,8;7
171.01007,8;7
171.60126,8;7
171.60214,8;7
172.1594,8;7
173.45628,8;7
174.92996,8;7
174.90335,8;7
173.13016,8;7
170.89355,8;7
169.0067,8;7
167.8735,8;7
167.83105,8;7
169.77505,8;7
171.40904,8;7
171.6144,8;7
171.05942,8;7
172.39847,8;7
174.46307,8;7
175.10034,8;7
173.89958,8;7
171.74072,8;7
169.61974,8;7
168.20819,8;7
167.61642,8;7
167.08717,8;7
166.35883,8;7
166.51135,8;7
168.11238,8
169.21167,8
169.57509,8
167.77213,8
164.87228,8
162.51855,8;7
161.96893,8;7
163.7041,8;7
168.2891,8;7
176.5439,8;7
183.95258,8;7
187.96829,8;7
189.37604,8;7
189.72713,8;7
189.34897,8;7
189.10141,8;7
189.4636,8;7
190.10495,8;7
188.94937,8;7
185.41571,8;7
180.88339,8;7
177.99951,8;7
177.04742,8;7
176.53807,8;7
175.19235,8
173.5493,8
175.37271,8;7
177.443,8;7
178.3081,8;7
178.74146,8;7
178.56746,8;7
177.44241,8;7
175.36768,8;7
172.5096,8;7
169.15668,8;7
168.85893,8;7
170.57446,8;7
170.91666,8;7
169.6072,8;7
167.68509,8;7
164.73862,8;7
159.61337,8;7
153.10321,7
150.76108,7
153.08673,7
157.34592,
160.25699,7
160.56252,7
157.44089,7
153.0025,7
150.98376,7
151.19122,7
150.75366,7
148.16217,7
145.38475,7
143.63266,7
141.47377,7
138.49133,
135.14355,
131.79486,
128.75404,
125.75545,
123.27791,
123.65524,
128.24582,
133.07314,
136.06372,
138.04214,
139.24315,7
138.84367,7
135.86206,7
132.2197,7
128.9317,7
126.900696,7
124.71782,7
121.496735,7
118.102234,7
115.63602,7
113.90071,
113.138794,
111.68019,
110.25389,
113.80469,
121.92314,
128.78305,
132.87723,
134.57892,
136.04805,
137.2768,
136.06163,
133.12093,7
130.23631,7
130.78168,7
132.89148,7
135.10211,7
137.09882,7
137.56857,7
136.07605,7
134.27873,7
133.75223,7
133.13293,7
132.35193,7
133.63637,7
140.56573,7
150.59003,7
162.77171,7
173.94165,7
182.41034,7
187.88583,7
191.45224,7
193.85046,7
194.02696,7
192.27869,7
189.02338,8;9;7
185.55139,8;9;7
185.69025,8;9;7
186.93051,8;9;7
186.84827,8;9;7
184.91351,8;9;7
183.2937,8;9;7
182.00705,8;9;7
180.48996,8;9;7
178.51816,8;9;7
177.82521,8;9;7
181.8725,8;9;7
188.65256,9;8;7
192.29788,8;9;7
191.94174,8;9;7
189.34958,8;9;7
186.93716,8;9;7
186.46916,8;9;7
186.3609,8;9;7
183.37143,8;9;7
178.55435,8;9;7
174.5458,8;9;7
172.21683,8;9;7
168.96094,8;9;7
165.30353,8;9;7
163.49359,8;9;7
161.41882,8;9;7
158.27983,8;9;7
156.34256,8;9;7
155.93509,8;9;7
156.32306,7
164.7349,7
176.79684,7
185.35977,7
191.84914,7
195.12148,7
195.23169,7
192.47116,8;9;7
187.24895,8;9;7
180.46692,8;9;7
174.09262,8;9;7
170.74529,8;9;7
166.79709,8;9;7
162.13232,8;9;7
158.37268,8;9;7
154.91022,7
153.75626,7
152.26486,7
150.26718,7
150.05911,7
152.45697,7
156.44815,7
160.3536,7
167.59137,8;9;7
175.23557,8;9;7
179.60698,8;9;7
181.14267,8;9;7
180.72809,8;9;7
179.75632,8;9;7
178.92365,8;9;7
178.64587,8;9;7
176.68808,8;9;7
173.39398,8;9;7
170.60939,8;9;7
168.40218,8;9;7
166.61551,8;9
164.22186,8;9;7
162.83609,8;9;7
162.8357,8;9;7
164.6033,8;9;7
168.45747,8;9;7
171.7567,8;9;7
173.26288,8;9;7
171.92941,8;9;7
167.46313,8;9;7
161.70879,8;9;7
159.53177,8;9;7
162.12125,8;9;7
164.71397,8;9;7
164.45023,8;9;7
161.6801,8;9;7
159.19257,8;9;7
157.29143,7
154.53735,7
152.02383,7
152.65437,7
153.55698,7
153.7045,7
153.08127,7
152.27074,7
150.55234,7
149.45294,7
148.97708,7
147.39023,7
144.28201,7
141.23431,7
138.7023,
136.17004,
134.3283,
132.67592,
130.7088,
128.26143,
125.559326,
124.25246,
124.91688,
127.223495,
129.74028,
132.4466,7
134.5755,7
134.90219,7
133.95566,7
133.18297,7
133.0647,7
132.49483,7
131.51901,7
129.77454,7
127.74008,
125.51642,
123.24309,
121.97951,
121.15939,
120.30932,
120.96266,
127.62816,
136.25914,
142.30975,
145.14352,
145.4993,
143.97812,
141.23688,7
138.15005,7
137.01921,7
139.08815,7
140.9124,7
140.97133,7
139.72684,7
138.73935,7
139.72308,7
141.05045,7
141.2922,7
141.08821,7
140.43768,7
139.04156,7
138.64389,7
143.87831,7
160.93018,9;8;7
174.5292,9;8;7
182.67001,9;8;7
186.77795,9;8;7
190.03754,9;8;7
191.4172,9;8;7
190.21643,9;8;7
185.70348,9;8;7
178.84064,9;8;7
177.21118,9;8;7
181.19525,8;9;7
183.52216,8;9;7
183.63333,8;9;7
182.22,8;9;7
180.86185,8;9;7
179.47375,8;9;7
177.95645,8;9;7
175.01488,8;9;7
175.09723,8;9;7
180.39372,8;9;7
187.28911,8;9;7
191.0932,9;8;7
191.8477,9;8;7
191.1977,9;8;7
189.02475,9;8;7
186.25284,9;8;7
181.91783,9;8;7
177.01776,9;8;7
173.70775,9;8;7
170.98547,9;8;7
167.07939,9;8;7
162.61404,7
157.3115,7
151.159,7
146.3332,7
143.34686,7
141.71263,7
141.90573,7
146.89719,7
155.2163,9;8;7
166.34354,9;8;7
174.43573,9;8;7
179.67746,9;8;7
182.62057,9;8;7
183.13487,9;8;7
181.00253,9;8;7
176.33012,9;8;7
170.84781,9;8;7
165.75787,9;8;7
160.38101,7
155.11221,7
149.70853,7
144.38602,7
141.63406,7
139.32423,7
136.72273,7
134.6698,7
134.39835,7
138.24425,8;9;7
145.67178,8;9;7
150.94421,8;9;7
157.45502,8;9;7
165.00137,8;9;7
169.59732,8;9;7
170.76303,8;9;7
170.06955,8;9;7
168.56271,8;9;7
167.9856,8;9;7
168.31628,8;9;7
167.78693,8;9;7
165.18619,8;9;7
161.72238,8;9;7
159.60559,8;9;7
159.56609,8;9;7
159.54825,8;9;7
159.52583,8;9;7
158.85281,8;9;7
158.83951,8;9;7
158.60974,8;9;7
159.23532,8;9;7
160.00116,8;9;7
161.96112,8;9;7
164.53815,8;9;7
165.17245,8;9;7
162.8164,8;9;7
157.60031,7
151.57063,7
148.42978,7
147.44312,7
147.60999,7
147.19116,7
147.35178,7
147.9304,7
147.39822,7
145.63763,7
145.40105,7
147.12273,7
147.80469,
147.65796,
148.39572,
149.52142,
148.88474,
145.50179,
140.91795,
137.65164,
135.1901,
132.04623,
127.307434,7
121.95979,7
116.02406,7
112.50294,7
113.346664,7
119.139755,7
125.846054,7
130.83238,7
132.64412,7
131.72221,7
130.08292,7
127.72266,7
123.91742,7
121.95587,7
126.06802,7
133.8346,7
138.62878,7
139.64326,7
139.6138,7
143.00453,7
147.35913,7
148.573,7
145.82626,7
139.69452,
134.46198,9;8;7
135.37122,9;8;7
143.47696,9;8;7
154.29385,9;8;7
164.4389,9;8;7
172.95639,9;8;7
178.80368,9;8;7
182.77751,9;8;7
184.74783,9;8;7
184.03297,9;8;7
180.5462,9;8;7
177.23602,9;8;7
175.68451,9;8;7
177.32346,9;8;7
181.74251,9;8;7
184.95209,9;8;7
185.42387,9;8;7
183.65164,9;8;7
180.34589,9;8;7
176.28137,9;8;7
173.02634,9;8;7
172.57236,9;8;7
174.94012,9;8;7
176.74901,9;8;7
175.47711,9;8;7
172.19196,9;8;7
170.51776,9;8;7
169.7421,9;8;7
168.86897,9;8;7
167.11536,9;8;7
163.7668,9;8;7
161.43433,9;8;7
162.58499,9;8;7
163.07169,9;8;7
160.55994,9;8;7
156.65338,9;8;7
156.31476,7
158.91179,7
160.63594,7
159.08533,7
155.07532,7
154.46912,7
156.59717,7
158.09494,7
156.99835,7
154.81451,7
155.49513,7
157.59796,7
158.77841,7
156.68076,7
150.92084,7
146.4969,7
147.93317,7
152.6628,7
156.25739,7
155.98688,7
153.98953,7
